Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1960","1960","1000 persons","186720.571","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1960","1960","1000 persons","92510.602","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1960","1960","1000 persons","94209.968","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1960","1960","1000 persons","56050.821","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1960","1960","1000 persons","130757.407","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1961","1961","1000 persons","189569.843","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1961","1961","1000 persons","93888.042","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1961","1961","1000 persons","95681.808","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1961","1961","1000 persons","56180.595","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1961","1961","1000 persons","133474.31","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1962","1962","1000 persons","192313.746","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1962","1962","1000 persons","95217.352","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1962","1962","1000 persons","97096.395","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1962","1962","1000 persons","56262.705","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1962","1962","1000 persons","136135.036","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1963","1963","1000 persons","194932.403","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1963","1963","1000 persons","96482.777","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1963","1963","1000 persons","98449.623","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1963","1963","1000 persons","56293.69","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1963","1963","1000 persons","138722.521","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1964","1964","1000 persons","197408.505","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1964","1964","1000 persons","97667.821","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1964","1964","1000 persons","99740.676","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1964","1964","1000 persons","56268.964","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1964","1964","1000 persons","141222.88","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1965","1965","1000 persons","199733.676","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1965","1965","1000 persons","98763.245","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1965","1965","1000 persons","100970.434","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1965","1965","1000 persons","56190.881","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1965","1965","1000 persons","143624.659","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1966","1966","1000 persons","201895.76","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1966","1966","1000 persons","99759.41","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1966","1966","1000 persons","102136.35","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1966","1966","1000 persons","56055","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1966","1966","1000 persons","145920.222","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1967","1967","1000 persons","203905.08","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1967","1967","1000 persons","100664.422","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1967","1967","1000 persons","103240.659","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1967","1967","1000 persons","55867.412","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1967","1967","1000 persons","148114.516","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1968","1968","1000 persons","205805.754","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1968","1968","1000 persons","101509.677","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1968","1968","1000 persons","104296.079","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1968","1968","1000 persons","55641.094","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1968","1968","1000 persons","150239.324","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1969","1969","1000 persons","207659.263","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1969","1969","1000 persons","102339.103","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1969","1969","1000 persons","105320.171","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1969","1969","1000 persons","55397.124","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1969","1969","1000 persons","152335.88","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1970","1970","1000 persons","209513.341","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1970","1970","1000 persons","103185.603","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1970","1970","1000 persons","106327.737","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1970","1970","1000 persons","55326.041","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1970","1970","1000 persons","154262.109","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1971","1971","1000 persons","211384.068","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1971","1971","1000 persons","104062.103","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1971","1971","1000 persons","107321.976","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1971","1971","1000 persons","55799.421","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1971","1971","1000 persons","155662.177","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1972","1972","1000 persons","213269.802","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1972","1972","1000 persons","104963.948","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1972","1972","1000 persons","108305.857","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1972","1972","1000 persons","56276.814","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1972","1972","1000 persons","157074.959","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1973","1973","1000 persons","215178.797","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1973","1973","1000 persons","105885.329","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1973","1973","1000 persons","109293.468","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1973","1973","1000 persons","56760.943","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1973","1973","1000 persons","158507.744","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1974","1974","1000 persons","217114.909","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1974","1974","1000 persons","106813.662","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1974","1974","1000 persons","110301.236","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1974","1974","1000 persons","57253.307","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1974","1974","1000 persons","159965.086","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1975","1975","1000 persons","219081.251","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1975","1975","1000 persons","107740.711","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1975","1975","1000 persons","111340.539","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1975","1975","1000 persons","57755.087","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1975","1975","1000 persons","161450.209","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1976","1976","1000 persons","221086.429","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1976","1976","1000 persons","108666.035","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1976","1976","1000 persons","112420.392","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1976","1976","1000 persons","58268.828","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1976","1976","1000 persons","162970.387","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1977","1977","1000 persons","223135.663","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1977","1977","1000 persons","109597.272","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1977","1977","1000 persons","113538.387","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1977","1977","1000 persons","58795.631","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1977","1977","1000 persons","164528.411","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1978","1978","1000 persons","225223.303","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1978","1978","1000 persons","110543.202","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1978","1978","1000 persons","114680.105","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1978","1978","1000 persons","59332.727","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1978","1978","1000 persons","166116.93","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1979","1979","1000 persons","227339.318","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1979","1979","1000 persons","111515.448","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1979","1979","1000 persons","115823.873","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1979","1979","1000 persons","59875.878","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1979","1979","1000 persons","167724","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1980","1980","1000 persons","229476.354","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1980","1980","1000 persons","112521.782","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1980","1980","1000 persons","116954.578","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1980","1980","1000 persons","60340.369","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1980","1980","1000 persons","169422.683","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1981","1981","1000 persons","231636.058","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1981","1981","1000 persons","113568.715","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1981","1981","1000 persons","118067.35","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1981","1981","1000 persons","60558.621","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1981","1981","1000 persons","171380.342","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1982","1982","1000 persons","233821.844","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1982","1982","1000 persons","114652.952","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1982","1982","1000 persons","119168.899","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1982","1982","1000 persons","60775.707","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1982","1982","1000 persons","173356.925","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1983","1983","1000 persons","236030.238","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1983","1983","1000 persons","115760.64","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1983","1983","1000 persons","120269.596","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1983","1983","1000 persons","60992.056","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1983","1983","1000 persons","175351.948","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1984","1984","1000 persons","238256.844","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1984","1984","1000 persons","116871.968","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1984","1984","1000 persons","121384.881","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1984","1984","1000 persons","61207.335","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1984","1984","1000 persons","177366.526","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1985","1985","1000 persons","240499.825","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1985","1985","1000 persons","117974.009","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1985","1985","1000 persons","122525.813","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1985","1985","1000 persons","61423.475","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1985","1985","1000 persons","179400.645","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1986","1986","1000 persons","242763.148","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1986","1986","1000 persons","119063.541","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1986","1986","1000 persons","123699.596","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1986","1986","1000 persons","61639.997","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1986","1986","1000 persons","181458.938","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1987","1987","1000 persons","245052.789","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1987","1987","1000 persons","120149.52","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1987","1987","1000 persons","124903.26","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1987","1987","1000 persons","61858.475","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1987","1987","1000 persons","183544.389","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1988","1988","1000 persons","247372.264","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1988","1988","1000 persons","121246.288","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1988","1988","1000 persons","126125.97","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1988","1988","1000 persons","62079.238","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1988","1988","1000 persons","185660.344","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1989","1989","1000 persons","249725.805","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1989","1989","1000 persons","122374.171","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1989","1989","1000 persons","127351.638","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1989","1989","1000 persons","62304.722","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1989","1989","1000 persons","187808.465","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1990","1990","1000 persons","252120.309","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1990","1990","1000 persons","123549.353","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1990","1990","1000 persons","128570.956","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1990","1990","1000 persons","62373.717","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1990","1990","1000 persons","190156.233","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1991","1991","1000 persons","254539.37","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1991","1991","1000 persons","124767.793","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1991","1991","1000 persons","129771.578","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1991","1991","1000 persons","61957.131","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1991","1991","1000 persons","193017.688","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1992","1992","1000 persons","256990.613","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1992","1992","1000 persons","126028.071","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1992","1992","1000 persons","130962.537","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1992","1992","1000 persons","61539.241","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1992","1992","1000 persons","195915.032","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1993","1993","1000 persons","259532.129","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1993","1993","1000 persons","127351.157","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1993","1993","1000 persons","132180.973","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1993","1993","1000 persons","61136.396","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1993","1993","1000 persons","198883.79","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1994","1994","1000 persons","262241.196","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1994","1994","1000 persons","128763.429","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1994","1994","1000 persons","133477.775","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1994","1994","1000 persons","60759.735","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1994","1994","1000 persons","201981.831","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1995","1995","1000 persons","265163.745","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1995","1995","1000 persons","130278.699","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1995","1995","1000 persons","134885.042","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1995","1995","1000 persons","60418.447","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1995","1995","1000 persons","205240.402","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1996","1996","1000 persons","268335.003","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1996","1996","1000 persons","131912.038","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1996","1996","1000 persons","136422.97","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1996","1996","1000 persons","60116.332","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1996","1996","1000 persons","208687.092","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1997","1997","1000 persons","271713.635","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1997","1997","1000 persons","133644.783","X","International reliable sources",""
